id;card_id;price_from;monthly_avg;weekly_avg;daily_avg;available_items;date_id
7619;40;0.15;0.63;0.52;0.49;619.0;30
7620;41;0.1;0.32;0.28;0.2;1597.0;30
7621;42;4.9;5.79;6.12;6.2;336.0;30
7622;43;0.1;0.49;0.4;0.41;1371.0;30
7623;44;0.01;0.1;0.07;0.08;4003.0;30
7624;45;9.99;11.74;11.84;11.0;372.0;30
7625;46;0.1;0.42;0.39;0.53;1131.0;30
7626;47;0.12;0.48;0.33;0.1;1191.0;30
7627;48;0.02;0.31;0.28;0.24;1738.0;30
7628;49;0.08;0.34;0.37;0.22;1273.0;30
7629;50;0.2;1.03;1.14;1.06;327.0;30
7630;51;19.0;25.34;25.58;22.0;210.0;30
7631;52;0.02;0.17;0.14;0.15;3173.0;30
7632;53;4.3;8.82;9.41;9.22;151.0;30
7633;54;0.01;0.08;0.05;0.04;5166.0;30
7634;55;0.02;0.18;0.18;0.26;3012.0;30
7635;56;0.95;1.68;1.65;2.48;514.0;30
7636;57;0.02;0.17;0.2;0.18;2154.0;30
7637;58;0.02;0.16;0.24;0.3;1856.0;30
7638;59;4.5;7.62;8.0;7.5;232.0;30
7639;60;0.09;0.28;0.24;0.35;1843.0;30
7640;61;0.02;0.12;0.1;0.15;3392.0;30
7641;62;22.0;27.49;27.36;20.99;165.0;30
7642;63;1.78;2.67;3.02;2.66;219.0;30
7643;64;0.09;0.41;0.4;0.75;1378.0;30
7644;65;0.08;0.28;0.16;0.1;1558.0;30
7645;66;10.45;18.12;17.89;17.23;238.0;30
7646;67;0.49;0.9;0.81;0.81;909.0;30
7647;68;0.04;0.23;0.28;0.28;1801.0;30
7648;69;38.94;43.36;41.91;40.92;149.0;30
7649;70;20.0;21.84;21.4;21.5;201.0;30
7650;71;0.09;0.3;0.41;0.26;2136.0;30
7651;72;0.02;0.19;0.21;0.04;1836.0;30
7652;73;0.1;0.34;0.36;0.5;1328.0;30
7653;74;0.01;0.14;0.12;0.24;3583.0;30
7654;75;1.4;2.27;2.28;1.98;907.0;30
7655;76;0.05;0.18;0.16;0.15;1986.0;30
7656;77;0.09;0.3;0.32;0.5;1749.0;30
7657;78;0.05;0.31;0.3;0.19;1852.0;30
7658;79;0.01;0.13;0.08;0.1;2868.0;30
7659;80;0.01;0.12;0.13;0.15;2614.0;30
7660;81;0.02;0.16;0.18;0.15;1937.0;30
7661;82;0.01;0.07;0.09;0.05;4350.0;30
7662;83;0.02;0.1;0.06;0.05;3558.0;30
7663;84;0.02;0.13;0.07;0.05;2699.0;30
7664;85;4.44;6.22;6.68;6.0;331.0;30
7665;86;0.19;0.46;0.35;0.32;1077.0;30
7666;87;0.05;0.31;0.27;0.1;2023.0;30
7667;88;0.01;0.13;0.13;0.14;2390.0;30
7668;89;0.02;0.18;0.14;0.2;1951.0;30
7669;90;1.9;2.76;2.71;3.0;400.0;30
7670;91;0.02;0.14;0.14;0.05;3434.0;30
7671;92;15.88;20.31;19.64;20.5;218.0;30
7672;93;0.02;0.09;0.08;0.02;2710.0;30
7673;94;0.01;0.05;0.03;0.04;5064.0;30
7674;95;5.0;6.31;5.68;6.0;634.0;30
7675;96;0.01;0.16;0.18;0.05;2790.0;30
7676;97;0.01;0.1;0.1;0.02;4630.0;30
7677;98;0.02;0.13;0.12;0.1;2306.0;30
7678;99;0.08;0.41;0.28;0.28;885.0;30
7679;100;1.0;1.85;1.7;2.0;1065.0;30
7680;101;0.01;0.12;0.14;0.05;2416.0;30
7681;102;0.02;0.11;0.06;0.05;2714.0;30
7682;103;0.02;0.08;0.1;0.02;2510.0;30
7683;104;0.01;0.08;0.07;0.1;4810.0;30
7684;105;1.3;2.14;1.65;1.37;527.0;30
7685;106;0.02;0.12;0.11;0.1;2533.0;30
7686;107;0.01;0.11;0.1;0.05;3091.0;30
7687;108;0.01;0.11;0.07;0.05;2750.0;30
7688;109;0.05;0.13;0.15;0.14;2678.0;30
7689;110;0.01;0.24;0.22;0.29;1668.0;30
7690;111;0.01;0.06;0.03;0.06;4964.0;30
7691;112;0.02;0.13;0.08;0.04;2659.0;30
7692;113;0.01;0.05;0.05;0.05;4497.0;30
7693;114;0.02;0.13;0.16;0.05;2451.0;30
7694;115;0.01;0.1;0.11;0.12;2164.0;30
7695;116;0.02;0.11;0.11;0.05;2796.0;30
7696;117;1.0;1.74;1.57;1.5;865.0;30
7697;118;0.01;0.14;0.14;0.25;2467.0;30
7698;119;0.01;0.12;0.09;0.1;3056.0;30
7699;120;0.01;0.1;0.07;0.04;4943.0;30
7700;121;0.01;0.11;0.12;0.05;3313.0;30
7701;122;0.02;0.13;0.14;0.15;2758.0;30
7702;123;0.01;0.05;0.05;0.25;4602.0;30
7703;124;0.01;0.13;0.11;0.1;3167.0;30
7704;125;0.01;0.03;0.03;0.02;4869.0;30
7705;126;0.01;0.03;0.03;0.02;4742.0;30
7706;127;0.01;0.06;0.06;0.02;4956.0;30
7707;128;0.02;0.06;0.05;0.02;2914.0;30
7708;129;0.02;0.24;0.11;0.19;1046.0;30
7709;130;0.05;0.29;0.33;0.5;961.0;30
7710;131;0.01;0.08;0.09;0.05;4872.0;30
7711;132;0.1;0.27;0.23;0.25;1713.0;30
7712;133;0.01;0.05;0.05;0.05;4846.0;30
7713;134;0.01;0.09;0.14;0.12;2904.0;30
7714;135;0.02;0.13;0.17;0.08;1946.0;30
7715;136;0.01;0.05;0.06;0.02;4607.0;30
7716;137;0.01;0.04;0.05;0.04;4869.0;30
7717;138;0.01;0.05;0.03;0.15;4989.0;30
7718;139;0.02;0.12;0.13;0.15;2703.0;30
7719;140;0.01;0.04;0.09;0.15;4886.0;30
7720;141;0.01;0.07;0.08;0.15;2771.0;30
7721;142;0.02;0.06;0.06;0.11;2843.0;30
7722;143;0.02;0.11;0.09;0.05;3259.0;30
7723;144;0.02;0.07;0.11;0.05;2757.0;30
7724;145;0.01;0.06;0.07;0.02;4811.0;30
7725;146;0.02;0.07;0.11;0.29;2681.0;30
7726;147;0.02;0.09;0.13;0.06;2771.0;30
7727;148;0.01;0.02;0.02;0.06;2960.0;30
7728;149;0.01;0.04;0.02;0.02;5464.0;30
7729;150;0.01;0.09;0.14;0.29;2950.0;30
7730;151;0.01;0.05;0.03;0.02;2898.0;30
7731;152;0.01;0.07;0.06;0.02;2818.0;30
7732;153;0.01;0.06;0.04;0.04;4889.0;30
7733;154;0.01;0.07;0.11;0.15;5753.0;30
7734;155;0.01;0.08;0.11;0.01;5049.0;30
7735;156;0.01;0.03;0.03;0.02;4966.0;30
7736;157;0.02;0.11;0.12;0.02;2716.0;30
7737;158;0.01;0.06;0.07;0.03;4839.0;30
7738;159;0.02;0.06;0.06;0.02;2871.0;30
7739;160;0.01;0.04;0.03;0.04;4914.0;30
7740;161;0.01;0.05;0.07;0.05;4940.0;30
7741;162;0.01;0.06;0.05;0.02;3006.0;30
7742;163;0.02;0.07;0.11;0.05;2992.0;30
7743;164;0.01;0.06;0.08;0.05;4723.0;30
7744;165;0.01;0.06;0.05;0.1;5043.0;30
7745;166;0.01;0.04;0.02;0.02;4850.0;30
7746;167;0.01;0.11;0.12;0.15;2704.0;30
7747;168;0.02;0.11;0.07;0.15;2937.0;30
7748;169;0.01;0.08;0.08;0.02;4959.0;30
7749;170;0.01;0.06;0.08;0.02;5006.0;30
7750;171;0.01;0.04;0.11;0.04;4806.0;30
7751;172;0.01;0.04;0.02;0.04;4861.0;30
7752;173;0.01;0.03;0.09;0.02;4938.0;30
7753;174;0.01;0.05;0.07;0.1;4847.0;30
7754;175;0.01;0.08;0.07;0.12;4686.0;30
7755;176;0.01;0.09;0.11;0.12;2647.0;30
7756;177;0.01;0.06;0.02;0.02;5424.0;30
7757;178;0.01;0.05;0.08;0.04;4953.0;30
7758;179;0.01;0.05;0.04;0.02;4835.0;30
7759;180;0.01;0.06;0.06;0.06;2880.0;30
7760;181;0.01;0.04;0.06;0.02;4911.0;30
7761;182;0.01;0.04;0.05;0.02;4927.0;30
7762;183;0.02;0.04;0.07;0.15;2974.0;30
7763;184;0.01;0.02;0.05;0.02;4882.0;30
7764;185;0.01;0.03;0.03;0.05;2944.0;30
7765;186;0.01;0.04;0.08;0.05;5226.0;30
7766;187;0.01;0.07;0.09;0.06;2836.0;30
7767;188;0.01;0.03;0.04;0.02;5019.0;30
7768;189;0.01;0.04;0.05;0.05;2988.0;30
7769;190;0.01;0.02;0.02;0.02;4848.0;30
7770;191;0.01;0.03;0.02;0.02;5142.0;30
7771;192;0.02;0.04;0.04;0.02;2960.0;30
7772;193;0.01;0.05;0.07;0.04;4863.0;30
7773;194;0.02;0.07;0.06;0.05;2887.0;30
7774;195;0.01;0.03;0.05;0.02;4872.0;30
7775;196;0.01;0.04;0.07;0.04;4897.0;30
7776;197;0.01;0.05;0.04;0.02;2961.0;30
7777;198;0.01;0.06;0.05;0.02;5022.0;30
7778;199;0.01;0.03;0.02;0.02;4904.0;30
7779;200;0.02;0.05;0.06;0.1;2864.0;30
7780;201;0.02;0.08;0.05;0.02;2865.0;30
7781;202;0.01;0.04;0.04;0.05;2939.0;30
7782;203;0.01;0.03;0.03;0.02;4907.0;30
7783;204;0.01;0.02;0.03;0.02;4917.0;30
7784;205;0.01;0.03;0.04;0.02;5078.0;30
7785;206;0.02;0.08;0.07;0.02;3034.0;30
7786;207;0.01;0.09;0.06;0.02;3029.0;30
7787;208;0.02;0.1;0.1;0.15;3034.0;30
7788;209;0.02;0.08;0.09;0.1;2889.0;30
7789;210;0.01;0.04;0.02;0.02;4910.0;30
7790;211;0.01;0.12;0.05;0.15;4882.0;30
7791;212;0.01;0.06;0.07;0.03;4946.0;30
7792;213;0.02;0.07;0.09;0.06;3025.0;30
7793;214;0.01;0.04;0.12;0.02;4925.0;30
7794;215;0.02;0.09;0.1;0.05;2988.0;30
7795;216;0.01;0.09;0.08;0.06;2994.0;30
7796;217;0.01;0.05;0.08;0.19;5071.0;30
7797;218;0.01;0.03;0.05;0.02;4878.0;30
7798;219;0.01;0.04;0.04;0.02;4887.0;30
7799;220;0.01;0.05;0.03;0.05;4717.0;30
7800;221;0.01;0.02;0.03;0.02;4883.0;30
7801;222;0.01;0.06;0.06;0.06;2914.0;30
7802;223;0.01;0.04;0.04;0.06;2943.0;30
7803;224;0.01;0.06;0.08;0.14;5101.0;30
7804;225;0.01;0.04;0.04;0.05;4779.0;30
7805;226;0.01;0.02;0.02;0.02;4821.0;30
7806;227;0.01;0.04;0.04;0.04;4925.0;30
7807;228;0.01;0.05;0.05;0.11;3043.0;30
7808;229;0.01;0.03;0.03;0.02;4922.0;30
7809;230;0.01;0.04;0.04;0.02;4835.0;30
7810;231;0.01;0.03;0.03;0.05;2879.0;30
7811;232;0.01;0.03;0.02;0.02;4904.0;30
7812;233;0.01;0.04;0.06;0.02;5049.0;30
7813;234;0.01;0.04;0.03;0.02;5028.0;30
7814;235;0.01;0.05;0.07;0.02;5305.0;30
7815;236;0.01;0.03;0.02;0.02;5011.0;30
7816;237;0.01;0.05;0.09;0.01;5123.0;30
7817;238;0.01;0.05;0.15;0.02;4970.0;30
7818;239;0.01;0.04;0.06;0.02;5032.0;30
7819;240;0.01;0.05;0.06;0.02;4971.0;30
7820;241;0.01;0.04;0.02;0.02;4938.0;30
7821;242;0.01;0.03;0.03;0.02;4907.0;30
7822;243;0.01;0.07;0.02;0.02;4982.0;30
7823;244;0.01;0.04;0.02;0.02;4784.0;30
7824;245;0.01;0.03;0.03;0.02;4857.0;30
7825;246;0.01;0.03;0.03;0.03;4957.0;30
7826;247;0.01;0.03;0.03;0.05;5018.0;30
7827;248;0.01;0.02;0.02;0.02;4863.0;30
7828;249;0.01;0.04;0.03;0.02;4765.0;30
7829;250;0.02;0.04;0.04;0.03;2942.0;30
7830;251;0.01;0.03;0.02;0.02;4909.0;30
7831;252;0.01;0.02;0.02;0.02;4855.0;30
7832;253;0.01;0.03;0.04;0.02;4895.0;30
7833;254;0.01;0.03;0.04;0.05;2897.0;30
7834;255;0.01;0.05;0.07;0.02;4838.0;30
7835;256;0.01;0.03;0.05;0.05;4957.0;30
7836;257;0.01;0.03;0.04;0.02;4792.0;30
7837;258;0.01;0.03;0.03;0.02;4875.0;30
7838;259;0.01;0.04;0.03;0.02;4975.0;30
7839;260;0.01;0.02;0.05;0.02;4991.0;30
7840;261;0.01;0.02;0.02;0.02;4912.0;30
7841;262;0.01;0.02;0.03;0.02;5019.0;30
7842;263;31.56;33.27;36.55;32.85;42.0;30
7843;264;17.0;19.11;19.25;17.49;42.0;30
7844;1;0.09;0.97;1.03;1.14;1175.0;31
7845;2;0.02;0.21;0.3;0.5;2155.0;31
7846;3;0.1;0.38;0.45;0.92;1370.0;31
7847;4;1.25;2.5;2.0;1.95;296.0;31
7848;5;11.5;13.13;13.42;12.9;252.0;31
7849;6;0.02;0.39;0.39;0.15;1053.0;31
7850;7;0.15;0.87;1.03;1.38;373.0;31
7851;8;0.01;0.11;0.11;0.1;7096.0;31
7852;9;0.01;0.1;0.08;0.06;4425.0;31
7853;10;0.1;0.41;0.47;0.82;1167.0;31
7854;11;27.99;29.14;28.28;28.0;159.0;31
7855;12;6.56;8.0;7.99;7.87;229.0;31
7856;13;0.05;0.8;0.92;0.66;418.0;31
7857;14;0.15;0.51;0.44;0.3;761.0;31
7858;15;3.99;5.18;5.34;4.99;360.0;31
7859;16;0.34;0.99;0.82;0.79;2071.0;31
7860;17;1.75;2.41;2.38;2.35;365.0;31
7861;18;5.99;7.66;8.75;8.16;251.0;31
7862;19;0.1;0.5;0.63;0.79;906.0;31
7863;20;8.99;10.37;10.35;11.08;274.0;31
7864;21;0.8;1.54;1.93;2.6;254.0;31
7865;22;1.1;1.81;1.58;1.3;395.0;31
7866;23;0.19;0.79;0.67;0.56;538.0;31
7867;24;20.0;23.79;24.27;23.99;135.0;31
7868;25;16.5;20.3;20.48;21.46;144.0;31
7869;26;1.4;2.38;2.32;1.75;452.0;31
7870;27;1.99;3.16;3.38;3.0;219.0;31
7871;28;0.02;0.12;0.13;0.05;3769.0;31
7872;29;1.0;2.1;1.91;2.27;431.0;31
7873;30;1.6;2.91;2.94;2.33;359.0;31
7874;31;10.0;15.01;15.4;14.45;265.0;31
7875;32;8.0;12.52;12.19;13.99;255.0;31
7876;33;2.99;5.02;4.69;3.4;250.0;31
7877;34;1.65;3.29;3.41;3.0;386.0;31
7878;35;3.0;5.48;5.21;5.0;305.0;31
7879;36;3.48;4.41;4.5;4.85;402.0;31
7880;37;0.01;0.15;0.07;0.1;3699.0;31
7881;38;1.25;2.18;2.45;2.57;284.0;31
7882;39;0.15;0.78;0.82;0.87;606.0;31
7883;40;0.15;0.63;0.64;0.97;619.0;31
7884;41;0.1;0.32;0.29;0.36;1592.0;31
7885;42;4.9;5.8;6.04;6.03;338.0;31
7886;43;0.1;0.48;0.41;0.34;1371.0;31
7887;44;0.01;0.11;0.1;0.13;4003.0;31
7888;45;9.99;11.76;11.78;11.25;372.0;31
7889;46;0.1;0.42;0.36;0.25;1131.0;31
7890;47;0.12;0.47;0.34;0.34;1191.0;31
7891;48;0.02;0.32;0.33;0.4;1732.0;31
7892;49;0.08;0.34;0.37;0.15;1274.0;31
7893;50;0.2;1.04;1.2;1.05;327.0;31
7894;51;19.0;25.29;24.21;23.99;212.0;31
7895;52;0.02;0.17;0.14;0.15;3172.0;31
7896;53;4.3;9.47;9.86;13.99;151.0;31
7897;54;0.01;0.07;0.08;0.16;5166.0;31
7898;55;0.02;0.18;0.21;0.15;3012.0;31
7899;56;1.0;1.64;1.64;1.63;514.0;31
7900;57;0.02;0.17;0.2;0.18;2154.0;31
7901;58;0.02;0.16;0.19;0.15;1856.0;31
7902;59;4.5;7.67;8.04;7.74;232.0;31
7903;60;0.09;0.28;0.22;0.15;1836.0;31
7904;61;0.02;0.12;0.1;0.15;3392.0;31
7905;62;22.0;28.23;30.2;27.48;165.0;31
7906;63;1.78;2.65;2.92;2.25;219.0;31
7907;64;0.09;0.41;0.4;0.75;1378.0;31
7908;65;0.08;0.27;0.17;0.3;1558.0;31
7909;66;10.45;18.3;17.97;18.97;238.0;31
7910;67;0.49;0.88;0.75;0.66;909.0;31
7911;68;0.04;0.22;0.24;0.16;1796.0;31
7912;69;38.94;41.86;40.67;39.9;148.0;31
7913;70;20.0;21.93;22.78;22.0;201.0;31
7914;71;0.09;0.3;0.39;0.35;2131.0;31
7915;72;0.02;0.2;0.27;0.5;1836.0;31
7916;73;0.1;0.34;0.38;0.25;1328.0;31
7917;74;0.01;0.14;0.12;0.24;3583.0;31
7918;75;1.4;2.27;2.15;2.52;907.0;31
7919;76;0.05;0.18;0.18;0.1;1986.0;31
7920;77;0.09;0.3;0.32;0.5;1749.0;31
7921;78;0.05;0.3;0.28;0.15;1852.0;31
7922;79;0.01;0.12;0.09;0.05;2868.0;31
7923;80;0.01;0.13;0.16;0.21;2614.0;31
7924;81;0.02;0.16;0.18;0.15;1937.0;31
7925;82;0.01;0.07;0.09;0.05;4350.0;31
7926;83;0.02;0.1;0.06;0.05;3558.0;31
7927;84;0.02;0.13;0.07;0.2;2699.0;31
7928;85;4.44;6.22;6.68;6.0;331.0;31
7929;86;0.19;0.46;0.34;0.4;1077.0;31
7930;87;0.05;0.31;0.27;0.1;2023.0;31
7931;88;0.01;0.12;0.1;0.16;2390.0;31
7932;89;0.02;0.18;0.15;0.2;1951.0;31
7933;90;1.9;2.76;2.71;3.0;400.0;31
7934;91;0.02;0.14;0.14;0.05;3434.0;31
7935;92;15.88;20.46;20.0;19.0;218.0;31
7936;93;0.02;0.09;0.08;0.02;2710.0;31
7937;94;0.01;0.05;0.03;0.04;5064.0;31
7938;95;5.0;6.3;6.61;5.8;634.0;31
7939;96;0.01;0.16;0.19;0.09;2790.0;31
7940;97;0.01;0.1;0.08;0.02;4630.0;31
7941;98;0.02;0.12;0.12;0.06;2306.0;31
7942;99;0.08;0.42;0.33;0.25;885.0;31
7943;100;1.0;1.84;1.77;1.8;1065.0;31
7944;101;0.01;0.12;0.1;0.02;2416.0;31
7945;102;0.02;0.12;0.07;0.24;2714.0;31
7946;103;0.02;0.08;0.08;0.05;2510.0;31
7947;104;0.01;0.07;0.04;0.01;4810.0;31
7948;105;1.3;2.11;1.81;2.5;527.0;31
7949;106;0.02;0.11;0.1;0.02;2533.0;31
7950;107;0.01;0.11;0.1;0.05;3091.0;31
7951;108;0.01;0.11;0.07;0.1;2750.0;31
7952;109;0.05;0.14;0.16;0.3;2678.0;31
7953;110;0.01;0.23;0.22;0.02;1668.0;31
7954;111;0.01;0.06;0.03;0.06;4964.0;31
7955;112;0.02;0.12;0.08;0.07;2659.0;31
7956;113;0.01;0.05;0.05;0.05;4497.0;31
7957;114;0.02;0.13;0.16;0.05;2451.0;31
7958;115;0.01;0.09;0.09;0.02;2164.0;31
7959;116;0.02;0.1;0.08;0.02;2796.0;31
7960;117;1.0;1.74;1.7;1.8;865.0;31
7961;118;0.01;0.15;0.14;0.15;2467.0;31
7962;119;0.01;0.12;0.09;0.1;3056.0;31
7963;120;0.01;0.1;0.07;0.04;4943.0;31
7964;121;0.02;0.1;0.1;0.01;3313.0;31
7965;122;0.02;0.13;0.1;0.09;2758.0;31
7966;123;0.01;0.05;0.05;0.25;4602.0;31
7967;124;0.01;0.13;0.12;0.1;3167.0;31
7968;125;0.01;0.03;0.03;0.02;4869.0;31
7969;126;0.01;0.03;0.03;0.02;4742.0;31
7970;127;0.01;0.06;0.06;0.02;4956.0;31
7971;128;0.02;0.06;0.05;0.02;2914.0;31
7972;129;0.02;0.25;0.13;0.39;1046.0;31
7973;130;0.05;0.3;0.31;0.29;961.0;31
7974;131;0.01;0.08;0.09;0.05;4872.0;31
7975;132;0.1;0.27;0.23;0.25;1713.0;31
7976;133;0.01;0.05;0.05;0.05;4846.0;31
7977;134;0.01;0.09;0.14;0.05;2904.0;31
7978;135;0.02;0.13;0.16;0.02;1946.0;31
7979;136;0.01;0.05;0.06;0.02;4607.0;31
7980;137;0.01;0.04;0.05;0.04;4869.0;31
7981;138;0.01;0.05;0.03;0.15;4989.0;31
7982;139;0.02;0.12;0.13;0.15;2703.0;31
7983;140;0.01;0.04;0.09;0.15;4886.0;31
7984;141;0.01;0.07;0.08;0.15;2771.0;31
7985;142;0.02;0.06;0.06;0.11;2843.0;31
7986;143;0.02;0.12;0.07;0.02;3259.0;31
7987;144;0.02;0.07;0.08;0.02;2757.0;31
7988;145;0.01;0.06;0.07;0.02;4811.0;31
7989;146;0.02;0.07;0.11;0.29;2681.0;31
7990;147;0.02;0.09;0.12;0.08;2771.0;31
7991;148;0.01;0.02;0.02;0.06;2960.0;31
7992;149;0.01;0.04;0.02;0.02;5464.0;31
7993;150;0.01;0.09;0.14;0.29;2950.0;31
7994;151;0.01;0.05;0.03;0.02;2898.0;31
7995;152;0.01;0.07;0.07;0.1;2818.0;31
7996;153;0.01;0.06;0.05;0.1;4889.0;31
7997;154;0.01;0.07;0.11;0.15;5753.0;31
7998;155;0.01;0.09;0.13;0.22;5049.0;31
7999;156;0.01;0.03;0.03;0.02;4966.0;31
8000;157;0.02;0.11;0.12;0.02;2716.0;31
8001;158;0.01;0.06;0.07;0.03;4839.0;31
8002;159;0.02;0.06;0.06;0.02;2871.0;31
8003;160;0.01;0.04;0.03;0.04;4914.0;31
8004;161;0.01;0.05;0.07;0.05;4940.0;31
8005;162;0.01;0.06;0.05;0.02;3006.0;31
8006;163;0.02;0.07;0.11;0.05;2992.0;31
8007;164;0.01;0.06;0.08;0.05;4723.0;31
8008;165;0.01;0.06;0.05;0.1;5043.0;31
8009;166;0.01;0.04;0.02;0.02;4850.0;31
8010;167;0.01;0.11;0.13;0.15;2704.0;31
8011;168;0.02;0.12;0.06;0.02;2937.0;31
8012;169;0.01;0.08;0.08;0.02;4959.0;31
8013;170;0.01;0.06;0.08;0.02;5006.0;31
8014;171;0.01;0.04;0.12;0.02;4806.0;31
8015;172;0.01;0.04;0.04;0.02;4861.0;31
8016;173;0.01;0.03;0.09;0.02;4938.0;31
8017;174;0.01;0.04;0.07;0.02;4847.0;31
8018;175;0.01;0.08;0.07;0.12;4686.0;31
8019;176;0.01;0.09;0.11;0.12;2647.0;31
8020;177;0.01;0.06;0.03;0.14;5424.0;31
8021;178;0.01;0.06;0.1;0.14;4953.0;31
8022;179;0.01;0.05;0.04;0.02;4835.0;31
8023;180;0.01;0.06;0.06;0.06;2880.0;31
8024;181;0.01;0.04;0.06;0.02;4911.0;31
8025;182;0.01;0.04;0.05;0.02;4927.0;31
8026;183;0.02;0.04;0.07;0.05;2974.0;31
8027;184;0.01;0.02;0.05;0.02;4882.0;31
8028;185;0.01;0.03;0.03;0.05;2944.0;31
8029;186;0.01;0.04;0.08;0.05;5226.0;31
8030;187;0.01;0.07;0.09;0.06;2836.0;31
8031;188;0.01;0.03;0.04;0.02;5019.0;31
8032;189;0.01;0.04;0.05;0.05;2988.0;31
8033;190;0.01;0.02;0.02;0.02;4848.0;31
8034;191;0.01;0.03;0.02;0.02;5142.0;31
8035;192;0.02;0.04;0.04;0.02;2960.0;31
8036;193;0.01;0.05;0.07;0.04;4863.0;31
8037;194;0.02;0.07;0.06;0.05;2887.0;31
8038;195;0.01;0.03;0.05;0.02;4872.0;31
8039;196;0.01;0.04;0.07;0.04;4897.0;31
8040;197;0.01;0.05;0.04;0.02;2961.0;31
8041;198;0.01;0.06;0.05;0.02;5022.0;31
8042;199;0.01;0.03;0.02;0.02;4904.0;31
8043;200;0.02;0.05;0.06;0.1;2864.0;31
8044;201;0.02;0.08;0.05;0.02;2865.0;31
8045;202;0.01;0.05;0.05;0.25;2939.0;31
8046;203;0.01;0.03;0.03;0.02;4907.0;31
8047;204;0.01;0.02;0.03;0.02;4917.0;31
8048;205;0.01;0.03;0.04;0.02;5078.0;31
8049;206;0.02;0.08;0.07;0.02;3034.0;31
8050;207;0.01;0.09;0.06;0.02;3029.0;31
8051;208;0.02;0.1;0.1;0.15;3034.0;31
8052;209;0.02;0.08;0.09;0.1;2889.0;31
8053;210;0.01;0.04;0.02;0.02;4910.0;31
8054;211;0.01;0.12;0.05;0.15;4882.0;31
8055;212;0.01;0.06;0.07;0.03;4946.0;31
8056;213;0.02;0.07;0.09;0.06;3025.0;31
8057;214;0.01;0.04;0.12;0.02;4925.0;31
8058;215;0.02;0.09;0.1;0.05;2988.0;31
8059;216;0.01;0.09;0.08;0.02;2994.0;31
8060;217;0.01;0.05;0.08;0.19;5071.0;31
8061;218;0.01;0.03;0.05;0.02;4878.0;31
8062;219;0.01;0.04;0.04;0.02;4887.0;31
8063;220;0.01;0.05;0.03;0.05;4717.0;31
8064;221;0.01;0.02;0.03;0.02;4883.0;31
8065;222;0.01;0.06;0.06;0.06;2914.0;31
8066;223;0.01;0.04;0.04;0.06;2943.0;31
8067;224;0.01;0.06;0.08;0.14;5101.0;31
8068;225;0.01;0.04;0.04;0.05;4779.0;31
8069;226;0.01;0.02;0.02;0.02;4821.0;31
8070;227;0.01;0.04;0.04;0.04;4925.0;31
8071;228;0.01;0.05;0.05;0.11;3043.0;31
8072;229;0.01;0.03;0.03;0.02;4922.0;31
8073;230;0.01;0.04;0.04;0.02;4835.0;31
8074;231;0.01;0.03;0.03;0.05;2879.0;31
8075;232;0.01;0.03;0.02;0.02;4904.0;31
8076;233;0.01;0.04;0.06;0.02;5049.0;31
8077;234;0.01;0.04;0.03;0.02;5028.0;31
8078;235;0.01;0.05;0.07;0.02;5305.0;31
8079;236;0.01;0.03;0.02;0.02;5011.0;31
8080;237;0.01;0.05;0.09;0.01;5123.0;31
8081;238;0.01;0.05;0.15;0.02;4970.0;31
8082;239;0.01;0.04;0.06;0.02;5032.0;31
8083;240;0.01;0.05;0.06;0.02;4971.0;31
8084;241;0.01;0.04;0.02;0.02;4938.0;31
8085;242;0.01;0.03;0.03;0.02;4907.0;31
8086;243;0.01;0.07;0.02;0.02;4982.0;31
8087;244;0.01;0.04;0.02;0.02;4784.0;31
8088;245;0.01;0.03;0.03;0.02;4857.0;31
8089;246;0.01;0.03;0.03;0.03;4957.0;31
8090;247;0.01;0.03;0.03;0.05;5018.0;31
8091;248;0.01;0.02;0.02;0.02;4863.0;31
8092;249;0.01;0.04;0.03;0.02;4765.0;31
8093;250;0.02;0.04;0.04;0.03;2942.0;31
8094;251;0.01;0.03;0.02;0.02;4909.0;31
8095;252;0.01;0.02;0.02;0.02;4855.0;31
8096;253;0.01;0.03;0.04;0.02;4895.0;31
8097;254;0.01;0.03;0.04;0.05;2897.0;31
8098;255;0.01;0.05;0.07;0.02;4838.0;31
8099;256;0.01;0.03;0.05;0.05;4957.0;31
8100;257;0.01;0.03;0.04;0.02;4792.0;31
8101;258;0.01;0.03;0.03;0.02;4875.0;31
8102;259;0.01;0.04;0.03;0.02;4975.0;31
8103;260;0.01;0.02;0.05;0.02;4991.0;31
8104;261;0.01;0.02;0.02;0.02;4912.0;31
8105;262;0.01;0.02;0.03;0.02;5019.0;31
8106;263;31.56;33.27;36.55;32.85;42.0;31
8107;264;17.0;19.11;19.25;17.49;42.0;31
8108;1;0.09;0.97;1.03;1.14;1175.0;32
8109;2;0.02;0.21;0.3;0.5;2155.0;32
8110;3;0.1;0.38;0.45;0.92;1363.0;32
8111;4;1.25;2.5;2.0;1.95;288.0;32
8112;5;11.5;13.13;13.42;12.9;252.0;32
8113;6;0.02;0.39;0.39;0.15;1053.0;32
8114;7;0.15;0.87;1.03;1.38;373.0;32
8115;8;0.01;0.11;0.11;0.1;7096.0;32
8116;9;0.01;0.1;0.08;0.06;4425.0;32
8117;10;0.1;0.41;0.47;0.82;1167.0;32
8118;11;27.5;29.14;28.28;28.0;159.0;32
8119;12;6.56;8.0;7.99;7.87;229.0;32
